id|setid|long_ft|short_ft|row|col|block|dbh|year|site|name|nline|neline|eline|seline|sline|swline|wline|nwline|line_index|area_index|sname2|n_dbh|ne_dbh|e_dbh|se_dbh|s_dbh|sw_dbh|w_dbh|nw_dbh|sname3|dbh_count|cdbh_sum|cdbh_avg|dbh_ratio|sum_dbh_ratio1_sd|sum_dbh_ratio2_cd|ba_ratio|sum_ba_ratio|sdbh_x_avgcdbh
20|1|9|9|20|1|1|4|2013|U07m|81XAA04|0.05326231691078561917|0.035254675008751|0.05263157894736842105|0.0763852894754999|1.00000000000000000000|0|0|0|1.2175338603424|0.0297475660714503|81XAA04|7.9|8.6|8|3.8|0|0|0|0|81XAA04|4|0|0|0|7.08|2.52|0|0.00|0
21|1|9|9|21|1|1|0|2013|U07m|NM6|0.00000000000000000000|0|0.00000000000000000000|0|0|0|0|0|0|0|NM6|4|8|3.8|0|0|0|0|0|NM6|3|0|0|0|0.00|0.00|0|0.00|0
22|1|9|9|1|2|2|9.4|2013|U07m|80XAA04|0|0|0.10502793296089385475|0.0808153440699128|0.13314447592067988669|0.187514896725699|0|0|0.506502649677185|0.0156322068417301|80XAA04|0|0|8.9|8.4|6.8|3.2|0|0|80XAA04|4|0|0|0|2.90|6.50|0|0.00|0
23|1|9|9|2|2|2|6.8|2013|U07m|80XAA04|0.07439824945295404814|0.056629618463119|0.08252427184466019417|0.0748863333343424|0.10559006211180124224|0.0626016260926303|0.19101123595505617978|0|0.647641397254563|0.0146870953459673|80XAA04|9.4|8.9|8.4|6.6|6.4|8|3.2|0|80XAA04|7|0|0|0|7.49|7.36|0|0.00|0
24|1|9|9|3|2|2|6.4|2013|U07m|80XAA04|0.09467455621301775148|0.0564799512912123|0.09726443768996960486|0.0523628358394021|0.19161676646706586826|0.111670065844033|0.08163265306122448980|0.13579648178934|0.821497748195265|0.0284338326754276|80XAA04|6.8|8.4|6.6|9.1|3|4|8|3.2|80XAA04|8|49.10|6.14|1.04276985743381|7.67|9.91|0.95698139657136181770|1.20|39.28
25|1|9|9|4|2|2|3|2013|U07m|80XAA04|0.04950495049504950495|0.0344810600896298|0.03533568904593639576|0.0377988317198079|0.04000000000000000000|0.0390513398817109|0.07692307692307692308|0.028619570370942|0.341714518526153|0.00493465600370098|80XAA04|6.4|6.6|9.1|6|8|5.8|4|8|80XAA04|8|53.90|6.74|0.445269016697588|17.97|3.77|0.18899125915426411528|5.99|20.2125
26|1|9|9|5|2|2|8|2013|U07m|84XAA04|0.22857142857142857143|0.0646077831139665|0.12903225806451612903|0.159993143325911|0.12903225806451612903|0.111670065844033|0.13289036544850498339|0.13579648178934|1.09159378422222|0.0504615056317924|84XAA04|3|9.1|6|3.3|6|5|5.8|4|84XAA04|8|42.20|5.28|1.51658767772512|5.28|13.62|2.0534210315232213|0.66|42.2
27|1|9|9|6|2|2|6|2013|U07m|84XAA04|0.07692307692307692308|0.0728442364059494|0.16806722689075630252|0.0861578629398943|0.07968127490039840637|0.0513993816020638|0.11764705882352941176|0.0751672961340998|0.727887414619768|0.022613090498725|84XAA04|8|6|3.3|5|7.7|8.7|5|5.8|84XAA04|8|49.50|6.19|0.96969696969697|8.25|8.47|0.87402506752450608479|1.38|37.125
28|1|9|9|7|2|2|7.7|2013|U07m|84XAA04|0.12479740680713128039|0.154922898004624|0.14611005692599620493|0.0944530913830431|0.15400000000000000000|1|0.08953488372093023256|0.107934427548551|1.87175276439028|0.119142121886428|84XAA04|6|3.3|5|5.8|4.7|0|8.7|5|84XAA04|7|0|0|0|5.00|10.55|2.0775261705575752|0.00|0
29|1|9|9|8|2|2|4.7|2013|U07m|84XAA04|0.06351351351351351351|0.0687741703369513|0.08260105448154657293|0.0385888364759729|0.10609480812641083521|1|1.00000000000000000000|0.040716287184473|2.40028867011887|0.412500497148143|84XAA04|7.7|5|5.8|9.2|4.4|0|0|8.7|84XAA04|6|0|0|0|8.68|4.48|0.59377729991264027955|0.00|0
30|1|9|9|9|2|2|4.4|2013|U07m|18XAG04|0.09421841541755888651|0.0562501972270239|0.05045871559633027523|0.0659009988070247|0.07534246575342465753|1|1.00000000000000000000|1|3.34217079280136|0.772863974161233|18XAG04|4.7|5.8|9.2|4.9|6|0|0|0|18XAG04|5|0|0|0|6.95|3.80|0.77293143028246331969|0.00|0
31|1|9|9|10|2|2|6|2013|U07m|18XAG04|0.13157894736842105263|0.0487420952952214|0.11976047904191616766|1|0.07518796992481203008|1|1.00000000000000000000|1|4.37526949163037|0.853465928899575|18XAG04|4.4|9.2|4.9|0|8.2|0|0|0|18XAG04|4|0|0|0|4.45|3.97|1.4750320102432778|0.00|0
32|1|9|9|11|2|2|8.2|2013|U07m|18XAG04|0.13183279742765273312|0.116201923520257|1.00000000000000000000|0.059962554341415|0.10580645161290322581|1|1.00000000000000000000|1|4.41380372690223|0.861067751160203|18XAG04|6|4.9|0|10.1|7.7|0|0|0|18XAG04|4|0|0|0|3.50|4.92|2.4306176855993855|0.00|0
33|1|9|9|12|2|2|7.7|2013|U07m|18XAG04|0.09447852760736196319|1|0.07809330628803245436|0.0785167499589169|1.00000000000000000000|0.0650157057199279|1.00000000000000000000|1|4.31610428957424|0.523870721725316|18XAG04|8.2|0|10.1|7.1|0|8.7|0|0|18XAG04|4|0|0|0|4.43|3.67|1.6059590316573557|0.00|0
34|1|9|9|13|2|2|0|2013|U07m|81XAA04|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|81XAA04|7.7|10.1|7.1|7.3|5.5|9.8|8.7|0|81XAA04|7|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
35|1|9|9|14|2|2|5.5|2013|U07m|81XAA04|1.00000000000000000000|0.0573704035800658|0.07724719101123595506|0.0651557507858285|0.17405063291139240506|0.043949908574531|0.05869797225186766275|0.0473187794687969|1.52379063858372|0.0489675619070754|81XAA04|0|7.1|7.3|6.2|2.9|9.4|9.8|8.7|81XAA04|7|0|0|0|9.35|6.09|0.58932398207675823105|0.00|0
36|1|9|9|15|2|2|2.9|2013|U07m|81XAA04|0.05534351145038167939|0.030267028969438|0.04940374787052810903|0.0354466388046726|1.00000000000000000000|0.0249615879150759|0.03314285714285714286|0.0227212832472002|1.25128665540015|0.0241008981508358|81XAA04|5.5|7.3|6.2|6.2|0|8.9|9.4|9.8|81XAA04|7|0|0|0|18.38|2.79|0.15866801877225667995|0.00|0
37|1|9|9|16|2|2|0|2013|U07m|81XAA04|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|81XAA04|2.9|6.2|6.2|7.5|6.1|6.3|8.9|9.4|81XAA04|8|53.50|6.69|0|0.00|0.00|0.00000000000000000000|0.00|0
38|1|9|9|17|2|2|6.1|2013|U07m|80XAA04|1.00000000000000000000|0.071753633215869|0.08288043478260869565|0.0686693397420764|0.10304054054054054054|0.0490079209384766|0.09713375796178343949|0.0510979755628351|1.52358360274419|0.0552742246751652|80XAA04|0|6.2|7.5|6.5|5.9|9.3|6.3|8.9|80XAA04|7|0|0|0|8.30|6.08|0.78930900991674179350|0.00|0
39|1|9|9|18|2|2|5.9|2013|U07m|80XAA04|0.09703947368421052632|0.0582087019071025|0.09161490683229813665|0.0848437311335346|0.07082833133253301321|0.0554247779816696|0.06584821428571428571|0.0685361875068486|0.592344324663911|0.0153804865719494|80XAA04|6.1|7.5|6.5|5|8.6|7.9|9.3|6.3|80XAA04|8|57.20|7.15|0.825174825174825|9.69|6.85|0.65794074564097717715|1.64|42.185
40|1|9|9|19|2|2|8.6|2013|U07m|80XAA04|0.13938411669367909238|0.0941624808700494|0.16044776119402985075|0.0836684748242403|0.10669975186104218362|0.14450942753519|0.10790464240903387704|0.0677327085262123|0.904509363913477|0.0347707859768651|80XAA04|5.9|6.5|5|7.4|8|4|7.9|9.3|80XAA04|8|54.00|6.75|1.27407407407407|6.28|10.90|1.5339624598154101|0.73|58.05
41|1|9|9|20|2|2|8|2013|U07m|80XAA04|0.09367681498829039813|0.111670065844033|0.10723860589812332440|0.0666634922956294|0.18957345971563981043|1|0.18181818181818181818|0.073698359642322|1.82433898020222|0.153413158467999|80XAA04|8.6|5|7.4|8.8|3.8|0|4|7.9|80XAA04|7|0|0|0|5.69|9.64|1.5801981420326533|0.00|0
42|1|9|9|21|2|2|3.8|2013|U07m|NM6|0.05013192612137203166|0.0387808036832518|0.04578313253012048193|0|0|0|1.00000000000000000000|0.0694549943871876|1.20415085672193|0.0271021903488418|NM6|8|7.4|8.8|0|0|0|0|4|NM6|4|0|0|0|7.42|2.37|0|0.00|0
43|1|9|9|1|3|3|8.9|2013|U07m|83XAA04|0|0|1.00000000000000000000|0.137128015649674|0.10532544378698224852|0.0932426623356649|0.09518716577540106952|0|1.43088328754772|0.0601986217991412|83XAA04|0|0|0|4.4|8.4|6.8|9.4|0|83XAA04|4|0|0|0|3.26|5.34|0|0.00|0
44|1|9|9|2|3|3|8.4|2013|U07m|83XAA04|0.09491525423728813559|1|0.17500000000000000000|1|0.12389380530973451327|0.0934800958450011|0.12068965517241379310|0.0656032343963122|2.67358204496075|0.214188698788442|83XAA04|8.9|0|4.4|0|6.6|6.4|6.8|9.4|83XAA04|6|0|0|0|5.06|7.57|1.7768264660518115|0.00|0
45|1|9|9|3|3|3|6.6|2013|U07m|83XAA04|0.08029197080291970803|0.105426498228712|1.00000000000000000000|1|0.07457627118644067797|0.147374831604653|0.10280373831775700935|0.0708535610278248|2.58132687116831|0.434015780586422|83XAA04|8.4|4.4|0|0|9.1|3|6.4|6.8|83XAA04|6|0|0|0|5.77|7.21|1.2958018815305098|0.00|0
46|1|9|9|4|3|3|9.1|2013|U07m|83XAA04|0.13284671532846715328|1|1.00000000000000000000|0.101919777748697|0.14421553090332805071|0.0820386133913765|0.25207756232686980609|0.100487306908665|2.8135855066074|0.466922495527623|83XAA04|6.6|0|0|6.3|6|8|3|6.4|83XAA04|6|0|0|0|3.99|9.93|2.8407015136572188|0.00|0
47|1|9|9|5|3|3|6|2013|U07m|1XTE04|0.06825938566552901024|1|0.09569377990430622010|0.0776434051094348|0.16806722689075630252|0.0728442364059494|0.07692307692307692308|0.13579648178934|1.69522759268839|0.0784866846868486|1XTE04|9.1|0|6.3|5.6|3.3|6|8|3|1XTE04|7|0|0|0|6.88|8.25|1.0520547945205479|0.00|0
48|1|9|9|6|3|3|3.3|2013|U07m|1XTE04|0.05759162303664921466|0.0395276285550352|0.06145251396648044693|0.0671817000085852|0.06832298136645962733|0.0325748976275085|0.05759162303664921466|0.0313916857520918|0.415634653349459|0.00747465695183435|1XTE04|6|6.3|5.6|3.6|5|7.7|6|8|1XTE04|8|48.20|6.03|0.547717842323651|14.61|4.63|0.28629641800854419980|4.43|19.8825
49|1|9|9|7|3|3|5|2013|U07m|1XTE04|0.14409221902017291066|0.0655511061056511|0.13368983957219251337|0.0561770701940363|0.08741258741258741259|0.0771352181298605|0.06729475100942126514|0.0614495715241494|0.692802362968072|0.0196408917109519|1XTE04|3.3|5.6|3.6|6.6|5.8|4.7|7.7|6|1XTE04|8|43.30|5.41|0.92378752886836|8.66|7.96|0.80067256495456183194|1.73|27.0625
50|1|9|9|8|3|3|5.8|2013|U07m|1XTE04|0.11417322834645669291|0.112358419966867|0.08895705521472392638|0.202018374563505|0.06546275395033860045|0.093846794063794|0.12058212058212058212|0.055873994577587|0.853272741265393|0.0299090155385724|1XTE04|5|3.6|6.6|1.8|9.2|4.4|4.7|7.7|1XTE04|8|43.00|5.38|1.07906976744186|7.41|10.81|0.99622418005478640705|1.28|31.175
51|1|9|9|9|3|3|9.2|2013|U07m|80XAA04|0.14983713355048859935|0.0987079074774886|0.36220472440944881890|0.211176810117417|0.17260787992495309568|0.107517416307131|0.18852459016393442623|0.133292314674297|1.42386877662516|0.0874732270647217|80XAA04|5.8|6.6|1.8|2.7|4.9|6|4.4|4.7|80XAA04|8|36.90|4.61|1.99457994579946|4.01|18.96|3.5790475183677784|0.44|42.435
52|1|9|9|10|3|3|4.9|2013|U07m|80XAA04|0.05587229190421892816|0.176193967658627|0.16780821917808219178|1|1.00000000000000000000|0.0448434757638429|0.08319185059422750424|0.0804559955926226|2.60836580069162|0.447945784789825|80XAA04|9.2|1.8|2.7|0|0|8.2|6|4.4|80XAA04|6|0|0|0|6.59|7.60|0.88203150112504018001|0.00|0
53|1|9|9|11|3|3|0|2013|U07m|80XAA04|0.00000000000000000000|0|0|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|80XAA04|4.9|2.7|0|0|10.1|7.7|8.2|6|80XAA04|6|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
54|1|9|9|12|3|3|10.1|2013|U07m|80XAA04|1.00000000000000000000|1|1.00000000000000000000|0.134644400947693|0.13648648648648648649|1|0.12720403022670025189|0.0882335256676855|4.48656844332856|0.88960016917924|80XAA04|0|0|0|5.1|7.1|0|7.7|8.2|80XAA04|4|0|0|0|2.78|5.95|4.0210889381621089|0.00|0
55|1|9|9|13|3|3|7.1|2013|U07m|82XAA04|0.07244897959183673469|1|0.13396226415094339623|1|0.09752747252747252747|0.0920839317406531|1.00000000000000000000|0.0675514962048982|3.4635741442158|0.216166488604507|82XAA04|10.1|0|5.1|0|7.3|5.5|0|7.7|82XAA04|5|0|0|0|5.03|5.28|1.4889422189403729|0.00|0
56|1|9|9|14|3|3|7.3|2013|U07m|82XAA04|0.10252808988764044944|0.101090667890372|1.00000000000000000000|0.0747428181774701|0.11568938193343898574|0.165117375691448|0.12852112676056338028|1|2.68768946034093|0.164832843496505|82XAA04|7.1|5.1|0|7.1|6.2|2.9|5.5|0|82XAA04|6|0|0|0|4.64|8.51|2.0905212572941696|0.00|0
57|1|9|9|15|3|3|6.2|2013|U07m|82XAA04|0.08623087621696801113|1|0.08844507845934379458|0.0594981047702956|0.10000000000000000000|1|0.19195046439628482972|0.0813610161726311|2.60748554001552|0.176943452858912|82XAA04|7.3|0|7.1|7.7|6.2|0|2.9|5.5|82XAA04|6|0|0|0|5.92|6.79|1.2808530134532884|0.00|0
58|1|9|9|16|3|3|6.2|2013|U07m|82XAA04|0.10000000000000000000|0.0642032988689653|0.08211920529801324503|0.122172959071902|0.08412483039348710991|0.0739500953924239|1.00000000000000000000|0.143814890453945|1.67038527947874|0.0955904757247444|82XAA04|6.2|7.1|7.7|3.5|7.5|6.1|0|2.9|82XAA04|7|0|0|0|6.61|8.43|1.1725768321513002|0.00|0
59|1|9|9|17|3|3|7.5|2013|U07m|83XAA04|0.11848341232227488152|0.0710866784424124|0.19230769230769230769|0.0655511061056511|0.11363636363636363636|0.0908048137846138|0.12019230769230769231|1|1.77206237429132|0.1067931237913|83XAA04|6.2|7.7|3.5|8.4|6.5|5.9|6.1|0|83XAA04|7|0|0|0|5.91|8.87|1.5264068383026356|0.00|0
60|1|9|9|18|3|3|6.5|2013|U07m|83XAA04|0.08783783783783783784|0.127331819743025|0.07917174177831912302|0.0772519007133316|0.12621359223300970874|0.0560537489503047|0.10906040268456375839|0.0772519007133316|0.740172944653724|0.0231686344033216|83XAA04|7.5|3.5|8.4|6.1|5|8.6|5.9|6.1|83XAA04|8|51.10|6.39|1.01761252446184|7.86|8.79|0.97336213102951763859|1.21|41.51875
61|1|9|9|19|3|3|5|2013|U07m|83XAA04|0.07874015748031496063|0.0446769451272721|0.08347245409015025042|0.0644752344710958|0.06983240223463687151|0.0468062344053286|0.06067961165048543689|0.0624260717980515|0.511109111257336|0.01129381581254|83XAA04|6.5|8.4|6.1|5.7|7.4|8|8.6|5.9|83XAA04|8|56.60|7.08|0.706713780918728|11.32|5.79|0.48775729197151497415|2.26|35.375
62|1|9|9|20|3|3|7.4|2013|U07m|83XAA04|0.14122137404580152672|0.0870175418196586|0.12606473594548551959|0.0702053983108421|0.08545034642032332564|0.132697095392197|0.09319899244332493703|0.0633235648227024|0.799179049200336|0.0271029300863674|83XAA04|5|6.1|5.7|7.7|8.8|3.8|8|8.6|83XAA04|8|53.70|6.71|1.1024208566108|7.26|9.53|1.1413386134486622|0.98|49.6725
63|1|9|9|21|3|3|8.8|2013|U07m|NM6|0.11671087533156498674|0.108175677041715|0.11267605633802816901|0|0|0|0.20465116279069767442|0.0795491900459832|0.621762961547989|0.0178113751393888|NM6|7.4|5.7|7.7|0|0|0|3.8|8|NM6|5|0|0|0|3.70|7.29|0|0.00|0
64|1|9|9|1|4|4|0|2013|U07m|85XAA04|0|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|85XAA04|0|0|2.7|6.9|4.4|8.4|8.9|0|85XAA04|5|0|0|0|0.00|0.00|0|0.00|0
65|1|9|9|2|4|4|4.4|2013|U07m|85XAA04|1.00000000000000000000|0.113503309248232|0.06616541353383458647|0.0671817000085852|1.00000000000000000000|0.0497713427566349|0.05500000000000000000|0.0373900055041477|2.38901177105143|0.100619643897668|85XAA04|0|2.7|6.9|4.8|0|6.6|8.4|8.9|85XAA04|6|0|0|0|8.70|4.87|0.57094407785601061673|0.00|0
66|1|9|9|3|4|4|0|2013|U07m|85XAA04|0.00000000000000000000|0|0.00000000000000000000|0|0|0|0.00000000000000000000|0|0|0|85XAA04|4.4|6.9|4.8|10.2|0|9.1|6.6|8.4|85XAA04|7|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
67|1|9|9|4|4|4|0|2013|U07m|85XAA04|0|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|85XAA04|0|4.8|10.2|0|6.3|6|9.1|6.6|85XAA04|6|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
68|1|9|9|5|4|4|6.3|2013|U07m|18XAG04|1.00000000000000000000|0.0462810580246828|1.00000000000000000000|1|0.11111111111111111111|0.130428996199241|0.10447761194029850746|0.0515868733259651|3.4438856506013|0.455648578214125|18XAG04|0|10.2|0|0|5.6|3.3|6|9.1|18XAG04|5|0|0|0|5.43|5.39|1.1977367031308940|0.00|0
69|1|9|9|6|4|4|5.6|2013|U07m|18XAG04|0.08988764044943820225|1|1.00000000000000000000|1|0.14736842105263157895|0.0808785603383284|0.15864022662889518414|0.0683197339020563|3.54509458237135|0.805742861348864|18XAG04|6.3|0|0|0|3.6|5|3.3|6|18XAG04|5|0|0|0|4.32|6.19|2.0144531877308495|0.00|0
70|1|9|9|7|4|4|3.6|2013|U07m|18XAG04|0.06666666666666666667|1|1.00000000000000000000|1|0.05714285714285714286|0.0464984425611678|0.07407407407407407407|0.0789436587572843|3.32332569920205|0.756965411435575|18XAG04|5.6|0|0|0|6.6|5.8|5|3.3|18XAG04|5|0|0|0|7.31|3.62|0.71775700934579439252|0.00|0
71|1|9|9|8|4|4|6.6|2013|U07m|18XAG04|0.16923076923076923077|1|1.00000000000000000000|0.0974975252658819|0.28947368421052631579|0.0533562353539221|0.11224489795918367347|0.0939640748457007|2.81576718686598|0.474763534133211|18XAG04|3.6|0|0|4.8|1.8|9.2|5.8|5|18XAG04|6|0|0|0|4.58|10.05|1.9092702169625247|0.00|0
72|1|9|9|9|4|4|1.8|2013|U07m|85XAA04|0.02941176470588235294|1|0.04000000000000000000|0.0318414635528116|0.06896551724137931034|0.0280518818492212|0.02127659574468085106|0.0238026135091135|1.24334983660309|0.0270890355496995|85XAA04|6.6|0|4.8|4.3|2.7|4.9|9.2|5.8|85XAA04|7|0|0|0|21.28|2.61|0.11045297652021988324|0.00|0
73|1|9|9|10|4|4|2.7|2013|U07m|85XAA04|0.14285714285714285714|0.0423237123247936|0.06521739130434782609|0.0214012518821081|1.00000000000000000000|1|0.05769230769230769231|0.0225381490167843|2.35202995507748|0.386722282555203|85XAA04|1.8|4.8|4.3|9.7|0|0|4.9|9.2|85XAA04|6|0|0|0|12.85|3.81|0.23562684335986424791|0.00|0
74|1|9|9|11|4|4|0|2013|U07m|85XAA04|0.00000000000000000000|0|0.00000000000000000000|0|0|0|0|0|0|0|85XAA04|2.7|4.3|9.7|8.3|0|10.1|0|4.9|85XAA04|6|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
75|1|9|9|12|4|4|0|2013|U07m|85XAA04|0|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|85XAA04|0|9.7|8.3|2.9|5.1|7.1|10.1|0|85XAA04|6|0|0|0|0.00|0.00|0.00000000000000000000|0.00|0
76|1|9|9|13|4|4|5.1|2013|U07m|84XAA04|1.00000000000000000000|0.0460530906980294|0.16346153846153846154|0.0728442364059494|1.00000000000000000000|0.0520334726790442|0.07391304347826086957|0.0381587968067453|2.44646417852957|0.0831526185557348|84XAA04|0|8.3|2.9|5.1|0|7.3|7.1|10.1|84XAA04|6|0|0|0|8.00|5.29|0.67335447543848294609|0.00|0
77|1|9|9|14|4|4|0|2013|U07m|84XAA04|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0.00000000000000000000|0|0|0|84XAA04|5.1|2.9|5.1|6.7|7.1|6.2|7.3|7.1|84XAA04|8|47.50|5.94|0|0.00|0.00|0.00000000000000000000|0.00|0
78|1|9|9|15|4|4|7.1|2013|U07m|84XAA04|1.00000000000000000000|0.0985941275702566|0.10534124629080118694|0.100368096024393|0.09293193717277486911|0.0825455496296624|0.11287758346581875994|0.0709901813140094|1.66364872146772|0.0795044345842789|84XAA04|0|5.1|6.7|5|7.7|6.2|6.2|7.3|84XAA04|7|0|0|0|6.23|8.06|1.4132324081861508|0.00|0
79|1|9|9|16|4|4|7.7|2013|U07m|84XAA04|0.10754189944134078212|0.0828161110380793|0.14611005692599620493|1|0.19642857142857142857|0.0746417567960332|0.12125984251968503937|0.0889010843417749|1.81769932249148|0.144107881809327|84XAA04|7.1|6.7|5|0|3.5|7.5|6.2|6.2|84XAA04|7|0|0|0|5.48|9.48|1.7853056308340861|0.00|0
